$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$States,$InterfaceFields,$Base,$InterTypeMethods,$Classes,$ClassMethods,$Aspects,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts,$<AnalysisTime
1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,119270000.0
1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,117930000.0
1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,116140000.0
1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,120610000.0
0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,118170000.0
1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,116780000.0
0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,114990000.0
0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,146745000.0
1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,117075000.0
0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,115670000.0
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,116660000.0
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,119930000.0
1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,115610000.0
1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,120270000.0
1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,119570000.0
0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,119550000.0
1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,121285000.0
0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,122085000.0
1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,120270000.0
0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,119400000.0
0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,121980000.0
0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,120200000.0
1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,119930000.0
0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,116215000.0
1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,116295000.0
0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,117540000.0
1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,118635000.0
0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,118060000.0
1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,123610000.0
1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,117370000.0
1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,116520000.0
1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,118840000.0
1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,118790000.0
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,116770000.0
1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,117935000.0
0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,120550000.0
0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,116060000.0
0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,120860000.0
0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,116450000.0
0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,120660000.0
1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,115290000.0
1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,120050000.0
1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,119070000.0
0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,123050000.0
0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,118240000.0
1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,114770000.0
1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,117635000.0
1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,119930000.0
1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,117900000.0
1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,116920000.0
0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,118930000.0
1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,117460000.0
1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,117780000.0
0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,118555000.0
0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,117700000.0
0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,115200000.0
0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,119430000.0
0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,127000000.0
1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,121360000.0
1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,124795000.0
1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,118165000.0
1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,118680000.0
1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,116390000.0
1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,118020000.0
1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,117030000.0
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,120220000.0
1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,152020000.0
0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,116930000.0
0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,120640000.0
1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,144600000.0
1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,118830000.0
0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,119180000.0
0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,116330000.0
1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,118580000.0
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,116390000.0
0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,116140000.0
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,127160000.0
0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,118560000.0
0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,117740000.0
0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,115510000.0
0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,120100000.0
1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,115030000.0
1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,118170000.0
1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,120820000.0
1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,143370000.0
0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,119570000.0
0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,115290000.0
1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,123070000.0
1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,117880000.0
1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,153030000.0
0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,120320000.0
0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,118165000.0
1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,116685000.0
1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,121490000.0
0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,117750000.0
0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,118085000.0
1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,119370000.0
1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,150910000.0
0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,116790000.0
0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,120780000.0
1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,117120000.0
1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,117700000.0
1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,118890000.0
1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,117775000.0
1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,117700000.0
1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,123765000.0
1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,121080000.0
0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,143910000.0
0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,119575000.0
1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,118680000.0
0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,122565000.0
0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,117900000.0
1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,147485000.0
0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,117330000.0
0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,127320000.0
1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,116530000.0
0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,115630000.0
0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,152190000.0
0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,117855000.0
0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,116840000.0
0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,119550000.0
1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,119300000.0
1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,116920000.0
1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,116995000.0
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,120270000.0
0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,115940000.0
0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,120080000.0
1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,116360000.0
0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,118340000.0
1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,117075000.0
0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,143895000.0
1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,120860000.0
0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,115580000.0
1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,118850000.0
1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,114720000.0
1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,147865000.0
1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,118680000.0
0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,122270000.0
0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,117590000.0
1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,145175000.0
0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,119620000.0
0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,118165000.0
1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,117510000.0
0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,117000000.0
0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,118955000.0
1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,118600000.0
0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,119300000.0
1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,122875000.0
0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,118820000.0
1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,145140000.0
1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,118555000.0
0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,118085000.0
0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,118840000.0
0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,122230000.0
1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,117775000.0
0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,116260000.0
0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,115320000.0
0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,121130000.0
0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,119180000.0
0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,120340000.0
0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,123520000.0
0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,118650000.0
0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,118720000.0
1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,120860000.0
1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,117230000.0
0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,116190000.0
1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,120585000.0
0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,116320000.0
0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,121330000.0
1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,115760000.0
1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,118715000.0
0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,116910000.0
1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,117050000.0
1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,116300000.0
0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,151990000.0
1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,118085000.0
1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,117080000.0
0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,117540000.0
0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,114380000.0
1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,119930000.0
0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,124010000.0
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,118740000.0
1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,117620000.0
0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,118825000.0
1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,144205000.0
1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,117640000.0
1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,116030000.0
1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,119150000.0
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,121285000.0
0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,116470000.0
0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,144290000.0
0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,119400000.0
0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,120040000.0
1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,118090000.0
1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,148610000.0
0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,120975000.0
0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,123660000.0
0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,122040000.0
0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,117170000.0
0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,118570000.0
1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,118595000.0
1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,118325000.0
1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,118010000.0
1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,152710000.0
0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,129890000.0
1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,128520000.0
1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,119335000.0
1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,116890000.0
0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,115580000.0
1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,120920000.0
1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,115720000.0
1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,118520000.0
0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,118350000.0
0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,116750000.0
1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,116520000.0
1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,117155000.0
0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,117070000.0
0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,116685000.0
0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,118530000.0
1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,121720000.0
1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,120400000.0
0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,118945000.0
1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,122110000.0
0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,119570000.0
1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,121020000.0
0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,117230000.0
1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,123830000.0
0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,118420000.0
1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,119150000.0
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,116630000.0
1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,116390000.0
1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,118010000.0
0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,126020000.0
1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,124370000.0
1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,117695000.0
0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,116135000.0
1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,155280000.0
0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,120180000.0
1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,118320000.0
0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,144650000.0
1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,122590000.0
0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,115960000.0
0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,156250000.0
0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,115670000.0
1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,121680000.0
1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,115470000.0
0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,118260000.0
0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,116360000.0
1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,120275000.0
1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,118170000.0
0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,115570000.0
1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,126590000.0
0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,118680000.0
1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,117390000.0
1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,126470000.0
1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,116840000.0
1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,124445000.0
0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,116420000.0
1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,118190000.0
0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,153000000.0
1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,153380000.0
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,117370000.0
0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,123700000.0
1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,120240000.0
0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,116010000.0
0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,121120000.0
0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,117690000.0
1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,120240000.0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,122300000.0
0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,124470000.0
1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,124590000.0
1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,120080000.0
1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,125080000.0
1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,122110000.0
1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,116995000.0
1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,121130000.0
0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,120610000.0
0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,117230000.0
1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,121490000.0
0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,119460000.0
0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,124300000.0
1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,116970000.0
1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,119180000.0
0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,121205000.0
0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,121050000.0
1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,150310000.0
0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,116765000.0
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,115530000.0
1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,120350000.0
1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,116840000.0
1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,119725000.0
1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,120730000.0
1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,115745000.0
1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,127710000.0
0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,122065000.0
1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,117390000.0
0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,116540000.0
1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,119220000.0
1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,125315000.0
0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,119770000.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,118085000.0
0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,116340000.0
0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,121355000.0
0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,123450000.0
1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,117700000.0
1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,119270000.0
0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,115905000.0
1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,122730000.0
0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,123920000.0
0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,117930000.0
1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,115320000.0
1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,119710000.0
1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,117860000.0
0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,117610000.0
